id_rumah_sakit,nama_rumah_sakit,provinsi,kota_kabupaten,kelas_rumah_sakit,kepemilikan,jumlah_tempat_tidur,jumlah_jenis_layanan,jumlah_tenaga_kerja,tingkat_keterisian_tempat_tidur_persen,rata_rata_lama_rawat_hari,kunjungan_pasien_per_bulan,status_implementasi_rme,status_terhubung_satusehat,skor_kematangan_digital,kunjungan_telemedicine_per_bulan,jumlah_perangkat_iot,jumlah_staf_it,anggaran_it_tahunan_juta_rupiah,rata_rata_waktu_respons_rujukan_menit,kunjungan_telemedicine_per_bulan_missing,jumlah_staf_it_missing,anggaran_it_tahunan_juta_rupiah_missing,rme_bin,satusehat_bin,anggaran_it_per_bed,staf_it_per_100_bed,iot_per_100_bed,telemedicine_rate_per_1000,pasien_per_tenaga_kerja,layanan_per_100_bed,maturity_per_10,log_tempat_tidur,log_jenis_layanan,log_tenaga_kerja,log_kunjungan_pasien,bor_pressure,rata_rata_waktu_respons_rujukan_menit_scoring,rata_rata_lama_rawat_hari_scoring,bor_pressure_scoring,pasien_per_tenaga_kerja_scoring,expected_digital_maturity_oof,digital_conversion_gap,digital_conversion_gap_peer_z,anggaran_it_per_bed_pct,staf_it_per_100_bed_pct,iot_per_100_bed_pct,investment_intensity_score,conversion_underperformance_flag,conversion_watch_flag,investment_conversion_segment,investment_underperformance_score,maturity_tertile,maturity_peer_pct,digital_deficit_score,referral_burden,bor_burden,los_burden,workload_burden,operational_burden_score,double_inefficiency,cause_score_it_capability,cause_score_infrastructure,cause_score_adoption,cause_score_investment_conversion,cause_score_capacity,cause_score_integration,root_cause_primary,root_cause_secondary,root_cause_multilabel,root_cause_strength,root_cause_confidence_gap,intervention_priority_score,priority_rank,intervention_tier,peer_median_skor_kematangan_digital,gap_vs_peer_skor_kematangan_digital,peer_median_rata_rata_waktu_respons_rujukan_menit,gap_vs_peer_rata_rata_waktu_respons_rujukan_menit,peer_median_anggaran_it_per_bed,gap_vs_peer_anggaran_it_per_bed,peer_median_staf_it_per_100_bed,gap_vs_peer_staf_it_per_100_bed,peer_median_iot_per_100_bed,gap_vs_peer_iot_per_100_bed,peer_median_telemedicine_rate_per_1000,gap_vs_peer_telemedicine_rate_per_1000,peer_median_pasien_per_tenaga_kerja,gap_vs_peer_pasien_per_tenaga_kerja,recommended_intervention
RS0239,RS Bhakti Husada 1,Maluku,Kota Karangasem,C,Pemerintah Pusat,91,16,261,63.3,5.3,833,Ya,Ya,51.0,99.0,20,4.0,136.1,18.8,0,0,0,1,1,1.4956043956043956,4.395604395604396,21.978021978021978,118.84753901560624,3.1915708812260535,17.582417582417584,5.1,4.5217885770490405,2.833213344056216,5.568344503761097,6.726233402358747,0.0,18.8,5.3,0.0,3.1915708812260535,62.518915488433194,-11.518915488433194,-1.0041036040037514,0.7644927536231884,0.6340579710144928,0.427536231884058,0.6086956521739131,True,False,Outlier Konversi Investasi — definisi ketat,0.8672566371681416,Menengah,0.38495575221238937,0.6150442477876106,0.12389380530973451,0.336283185840708,0.827433628318584,0.2743362831858407,0.39048672566371684,False,0.36283185840707965,0.6283185840707964,0.38053097345132747,0.8672566371681416,0.30530973451327437,0.0,Gap Konversi Investasi — indikator relatif,,Gap Konversi Investasi — indikator relatif,0.8672566371681416,0.23893805309734517,0.5644358407079646,89,Tier 3 — Monitoring,56.6,-5.600000000000001,45.4,-26.599999999999998,1.130392156862745,0.36521223874165054,3.669724770642202,0.7258796249621939,30.23255813953488,-8.254536161512902,103.77890580936267,15.068633206243575,4.055555555555555,-0.8639846743295019,"Audit portofolio proyek, utilisasi sistem, dan realisasi manfaat investasi."
RS0240,RS Sejahtera 2,Maluku,Kota Girisari,B,Swasta,302,22,606,60.7,3.9,4569,Ya,Ya,70.2,188.0,52,3.0,155.7,78.2,0,0,0,1,1,0.5155629139072847,0.9933774834437087,17.218543046357617,41.146859268986645,7.53960396039604,7.28476821192053,7.0200000000000005,5.713732805509369,3.1354942159291497,6.408528791059498,8.42726848388825,0.0,78.2,3.9,0.0,7.53960396039604,67.51957727808689,2.680422721913118,0.21544406308575187,0.20471014492753623,0.1431159420289855,0.302536231884058,0.21678743961352656,False,False,Pemimpin Efisien Sumber Daya,0.0,Tinggi,0.6095890410958904,0.3904109589041096,0.8972602739726028,0.3013698630136986,0.4589041095890411,0.952054794520548,0.6523972602739727,False,0.8287671232876712,0.5273972602739726,0.7602739726027398,0.0,0.6267123287671232,0.0,Kesenjangan Kapabilitas IT,Kesenjangan Adopsi,Kesenjangan Kapabilitas IT; Kesenjangan Adopsi,0.8287671232876712,0.06849315068493145,0.43022260273972607,152,Tier 3 — Monitoring,68.4,1.7999999999999972,49.75,28.450000000000003,0.6383647798742138,-0.1228018659669291,2.1505376344086025,-1.1571601509648937,17.61006289308176,-0.39151984672414386,59.104737070838766,-17.95787780185212,4.327956989247312,3.2116469711487277,"Perkuat staf IT, pelatihan, atau shared-service sebelum menambah hardware."
RS0241,RSUD Karya Insani 3,Maluku,Kota Mekarsari,C,Pemerintah Daerah,145,17,254,58.7,5.0,1215,Ya,Ya,12.5,0.0,0,3.0,19.9,47.6,0,0,0,1,1,0.13724137931034483,2.0689655172413794,0.0,0.0,4.783464566929134,11.724137931034482,1.25,4.983606621708336,2.8903717578961645,5.541263545158426,7.103322062526113,1.2999999999999972,47.6,5.0,1.2999999999999972,4.783464566929134,30.26222449566234,-17.76222449566234,-1.5367130273326925,0.025362318840579712,0.29891304347826086,0.016304347826086956,0.11352657004830918,False,False,Keterbatasan Sumber Daya,0.9203539823008849,Rendah,0.017699115044247787,0.9823008849557522,0.584070796460177,0.7123893805309734,0.7168141592920354,0.6902654867256637,0.6758849557522124,False,0.8141592920353982,0.9734513274336283,0.9380530973451328,0.9203539823008849,0.7013274336283186,0.0,Kesenjangan Infrastruktur,Kesenjangan Adopsi,Kesenjangan Infrastruktur; Kesenjangan Adopsi; Gap Konversi Investasi — indikator relatif; Kesenjangan Kapabilitas IT; Tekanan Kapasitas,0.9734513274336283,0.03539823008849552,0.8320243362831858,5,Tier 2 — Early Warning,56.6,-44.1,45.4,2.200000000000003,1.130392156862745,-0.9931507775524002,3.669724770642202,-1.6007592534008226,30.23255813953488,-30.23255813953488,103.77890580936267,-103.77890580936267,4.055555555555555,0.7279090113735789,Lakukan pengadaan terarah berdasarkan gap terhadap peer dan target utilisasi.
RS0242,RS Cahaya Medika 4,Maluku,Kota Bukitraya,D,Pemerintah Pusat,55,10,151,76.2,4.5,940,Tidak,Tidak,49.8,129.0,38,6.0,91.9,18.8,1,0,0,0,0,1.6709090909090911,10.909090909090908,69.0909090909091,137.2340425531915,6.225165562913907,18.181818181818183,4.9799999999999995,4.02535169073515,2.3978952727983707,5.0238805208462765,6.846943139585379,0.0,18.8,4.5,0.0,6.225165562913907,59.45656408494617,-9.656564084946176,-0.6277542495777826,0.8152173913043478,0.9528985507246377,0.927536231884058,0.8985507246376812,False,True,Pemantauan Konversi Investasi,0.7027027027027026,Menengah,0.5,0.5,0.16216216216216217,0.32432432432432434,0.6554054054054054,0.7702702702702703,0.47804054054054057,False,0.14864864864864868,0.20270270270270274,0.6081081081081081,0.7027027027027026,0.5472972972972974,1.0,Kesenjangan Integrasi,Gap Konversi Investasi — indikator relatif,Kesenjangan Integrasi; Gap Konversi Investasi — indikator relatif,1.0,0.29729729729729737,0.5306587837837838,110,Tier 3 — Monitoring,49.9,-0.10000000000000142,44.150000000000006,-25.350000000000005,1.7242424242424241,-0.05333333333333301,6.454960564549605,4.454130344541303,45.53521126760563,23.55569782330346,162.544061302682,-25.310018749490496,4.589485348436346,1.6356802144775608,"Prioritaskan penyelesaian RME, interoperabilitas, dan koneksi SatuSehat."
RS0243,RSUD Karya Insani 5,Maluku,Kab. Sumberjaya,B,Pemerintah Daerah,192,24,358,63.8,3.3,2560,Ya,Tidak,38.1,94.0,13,1.0,82.1,19.8,0,0,0,1,0,0.4276041666666666,0.5208333333333333,6.770833333333333,36.71875,7.150837988826815,12.5,3.81,5.262690188904886,3.2188758248682006,5.883322388488279,7.848153086199526,0.0,19.8,3.3,0.0,7.150837988826815,34.787316288326956,3.3126837116730457,0.26962488762731107,0.14492753623188406,0.07971014492753623,0.09782608695652174,0.107487922705314,False,False,Pemimpin Efisien Sumber Daya,0.0,Rendah,0.1232876712328767,0.8767123287671232,0.1095890410958904,0.3013698630136986,0.23972602739726026,0.9315068493150684,0.3955479452054794,False,0.904109589041096,0.9315068493150684,0.8767123287671232,0.0,0.6164383561643836,0.5,Kesenjangan Infrastruktur,Kesenjangan Kapabilitas IT,Kesenjangan Infrastruktur; Kesenjangan Kapabilitas IT; Kesenjangan Adopsi,0.9315068493150684,0.02739726027397249,0.4848458904109588,135,Tier 3 — Monitoring,68.4,-30.300000000000004,49.75,-29.95,0.6383647798742138,-0.2107606132075472,2.1505376344086025,-1.6297043010752692,17.61006289308176,-10.839229559748428,59.104737070838766,-22.385987070838766,4.327956989247312,2.8228809995795032,Lakukan pengadaan terarah berdasarkan gap terhadap peer dan target utilisasi.
RS0244,RS Cahaya Medika 6,Maluku,Kota Sumberjaya,B,TNI/POLRI,236,21,389,62.4,2.8,2365,Ya,Ya,69.4,122.0,53,4.0,172.3,38.3,0,0,0,1,1,0.7300847457627119,1.694915254237288,22.45762711864407,51.58562367864693,6.079691516709511,8.898305084745763,6.94,5.4680601411351315,3.091042453358316,5.966146739123692,7.768956044538332,0.0,38.3,2.8,0.0,6.079691516709511,66.07458293049547,3.325417069504539,0.27071605699829343,0.358695652173913,0.2391304347826087,0.4420289855072464,0.3466183574879227,False,False,Pemimpin Efisien Sumber Daya,0.0,Tinggi,0.5753424657534246,0.4246575342465754,0.3424657534246575,0.3013698630136986,0.1232876712328767,0.7945205479452054,0.3904109589041096,False,0.6506849315068493,0.34246575342465757,0.6438356164383562,0.0,0.547945205479452,0.0,Tidak ada bottleneck dominan,,Kesenjangan Kapabilitas IT,0.6506849315068493,0.006849315068493067,0.3243150684931507,200,Tier 3 — Monitoring,68.4,1.0,49.75,-11.450000000000003,0.6383647798742138,0.09171996588849807,2.1505376344086025,-0.4556223801713144,17.61006289308176,4.847564225562309,59.104737070838766,-7.519113392191834,4.327956989247312,1.7517345274621992,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0245,RS Sejahtera 7,Maluku,Kab. Cempaka,B,Swasta,283,21,664,42.7,1.5,4536,Ya,Ya,60.2,85.0,52,3.0,137.8,22.9,0,0,0,1,1,0.4869257950530036,1.0600706713780919,18.374558303886925,18.738977072310405,6.831325301204819,7.420494699646643,6.0200000000000005,5.648974238161206,3.091042453358316,6.499787040655854,8.420021279663963,17.299999999999997,22.9,1.5,17.299999999999997,6.831325301204819,64.40427746065855,-4.204277460658545,-0.37453181500027793,0.18478260869565216,0.15579710144927536,0.34782608695652173,0.22946859903381642,False,False,Keterbatasan Sumber Daya,0.6575342465753424,Menengah,0.4383561643835616,0.5616438356164384,0.1643835616438356,0.9863013698630136,0.0273972602739726,0.8493150684931506,0.5068493150684931,False,0.8082191780821918,0.4246575342465754,0.9452054794520548,0.6575342465753424,0.9178082191780821,0.0,Kesenjangan Adopsi,Tekanan Kapasitas,Kesenjangan Adopsi; Tekanan Kapasitas; Kesenjangan Kapabilitas IT; Gap Konversi Investasi — indikator relatif,0.9452054794520548,0.027397260273972712,0.5561643835616438,98,Tier 3 — Monitoring,68.4,-8.200000000000003,49.75,-26.85,0.6383647798742138,-0.1514389848212102,2.1505376344086025,-1.0904669630305106,17.61006289308176,0.7644954108051643,59.104737070838766,-40.36575999852836,4.327956989247312,2.503368311957507,Redesain workflow dan target pemanfaatan telemedicine; ukur utilisasi aktual.
RS0246,RS Bunda Kasih 1,Maluku Utara,Kota Sukamaju,C,Swasta,152,12,288,63.9,4.7,2247,Ya,Ya,37.8,86.0,33,1.0,82.5,38.2,0,0,0,1,1,0.5427631578947368,0.6578947368421052,21.710526315789476,38.27325322652426,7.802083333333333,7.894736842105263,3.78,5.030437921392435,2.5649493574615367,5.666426688112432,7.717796211013582,0.0,38.2,4.7,0.0,7.802083333333333,42.95153844956068,-5.151538449560682,-0.46091008132771494,0.21739130434782608,0.08695652173913043,0.4166666666666667,0.24033816425120777,False,False,Keterbatasan Sumber Daya,0.6460176991150443,Rendah,0.168141592920354,0.831858407079646,0.34513274336283184,0.336283185840708,0.6017699115044248,0.9380530973451328,0.5553097345132744,False,0.9380530973451328,0.6371681415929203,0.831858407079646,0.6460176991150443,0.6371681415929203,0.0,Kesenjangan Kapabilitas IT,Kesenjangan Adopsi,Kesenjangan Kapabilitas IT; Kesenjangan Adopsi,0.9380530973451328,0.10619469026548678,0.6702433628318585,53,Tier 3 — Monitoring,56.6,-18.800000000000004,45.4,-7.199999999999996,1.130392156862745,-0.5876289989680082,3.669724770642202,-3.0118300338000967,30.23255813953488,-8.522031823745404,103.77890580936267,-65.50565258283841,4.055555555555555,3.7465277777777777,"Perkuat staf IT, pelatihan, atau shared-service sebelum menambah hardware."
RS0247,RS Sejahtera 2,Maluku Utara,Kab. Sukajadi,B,Swasta,204,25,564,86.3,2.9,1894,Ya,Ya,51.8,70.0,21,4.0,131.0,87.5,0,0,0,1,1,0.6421568627450981,1.9607843137254901,10.294117647058822,36.95881731784583,3.358156028368794,12.254901960784313,5.18,5.3230099791384085,3.258096538021482,6.336825731146441,7.546974117516527,1.2999999999999972,87.5,2.9,1.2999999999999972,3.358156028368794,64.1713494099226,-12.371349409922601,-1.0743989576329178,0.2753623188405797,0.2898550724637681,0.1793478260869565,0.24818840579710147,False,False,Keterbatasan Sumber Daya,0.8493150684931507,Menengah,0.2465753424657534,0.7534246575342466,0.958904109589041,0.6575342465753424,0.1643835616438356,0.273972602739726,0.5136986301369862,False,0.547945205479452,0.7671232876712328,0.863013698630137,0.8493150684931507,0.4657534246575342,0.0,Kesenjangan Adopsi,Gap Konversi Investasi — indikator relatif,Kesenjangan Adopsi; Gap Konversi Investasi — indikator relatif; Kesenjangan Infrastruktur,0.863013698630137,0.013698630136986245,0.6647260273972603,55,Tier 3 — Monitoring,68.4,-16.60000000000001,49.75,37.75,0.6383647798742138,0.0037920828708842835,2.1505376344086025,-0.18975332068311235,17.61006289308176,-7.315945246022938,59.104737070838766,-22.14591975299294,4.327956989247312,-0.9698009608785179,Redesain workflow dan target pemanfaatan telemedicine; ukur utilisasi aktual.
RS0248,RS Medika Utama 3,Maluku Utara,Kota Karangasem,D,Pemerintah Pusat,67,7,181,80.5,3.7,1113,Ya,Ya,68.4,156.0,37,5.0,122.6,37.3,0,0,0,1,1,1.8298507462686566,7.462686567164178,55.223880597014926,140.16172506738545,6.149171270718232,10.44776119402985,6.840000000000001,4.219507705176107,2.0794415416798357,5.204006687076795,7.01571242048723,0.0,37.3,3.7,0.0,6.149171270718232,60.52029633164258,7.879703668357429,0.681479172177617,0.8478260869565217,0.875,0.8586956521739131,0.8605072463768115,False,False,Investor Digital Efektif,0.0,Tinggi,0.8243243243243243,0.17567567567567566,0.33783783783783783,0.32432432432432434,0.3918918918918919,0.7567567567567568,0.4527027027027027,False,0.3851351351351351,0.33783783783783783,0.5810810810810811,0.0,0.5405405405405406,0.0,Tidak ada bottleneck dominan,,Tidak ada bottleneck kuat,0.5810810810810811,0.04054054054054057,0.2652027027027027,235,Tier 3 — Monitoring,49.9,18.500000000000007,44.150000000000006,-6.8500000000000085,1.7242424242424241,0.10560832202623249,6.454960564549605,1.0077260026145733,45.53521126760563,9.688669329409294,162.544061302682,-22.38233623529655,4.589485348436346,1.5596859222818855,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0249,RS Citra Medika 4,Maluku Utara,Kota Mekarsari,C,Swasta,137,11,318,88.7,4.8,1764,Ya,Ya,28.1,0.0,13,2.0,57.8,56.8,0,0,0,1,1,0.4218978102189781,1.4598540145985401,9.48905109489051,0.0,5.547169811320755,8.02919708029197,2.81,4.927253685157205,2.4849066497880004,5.765191102784844,7.475905969367397,3.700000000000003,56.8,4.8,3.700000000000003,5.547169811320755,30.70427869902858,-2.60427869902858,-0.24360631737353544,0.13768115942028986,0.2028985507246377,0.13405797101449277,0.15821256038647344,False,False,Keterbatasan Sumber Daya,0.584070796460177,Rendah,0.09734513274336283,0.9026548672566371,0.7168141592920354,0.7699115044247787,0.6327433628318584,0.7876106194690266,0.7267699115044248,False,0.8584070796460177,0.8938053097345133,0.9380530973451328,0.584070796460177,0.7787610619469026,0.0,Kesenjangan Adopsi,Kesenjangan Infrastruktur,Kesenjangan Adopsi; Kesenjangan Infrastruktur; Kesenjangan Kapabilitas IT; Tekanan Kapasitas,0.9380530973451328,0.04424778761061943,0.7597898230088496,25,Tier 2 — Early Warning,56.6,-28.5,45.4,11.399999999999999,1.130392156862745,-0.708494346643767,3.669724770642202,-2.209870756043662,30.23255813953488,-20.74350704464437,103.77890580936267,-103.77890580936267,4.055555555555555,1.4916142557651995,Redesain workflow dan target pemanfaatan telemedicine; ukur utilisasi aktual.
RS0250,RS Cahaya Medika 5,Maluku Utara,Kota Sukajadi,D,Swasta,51,9,170,90.2,3.2,638,Ya,Ya,36.5,47.0,20,0.0,88.4,84.8,0,0,0,1,1,1.7333333333333334,0.0,39.21568627450981,73.66771159874608,3.7529411764705882,17.647058823529413,3.65,3.9512437185814275,2.302585092994046,5.14166355650266,6.459904454377535,5.200000000000003,84.8,3.2,5.200000000000003,3.7529411764705882,42.851523745313585,-6.351523745313585,-0.3810045230242723,0.8369565217391305,0.025362318840579712,0.7137681159420289,0.5253623188405797,False,True,Pemantauan Konversi Investasi,0.6351351351351351,Rendah,0.24324324324324326,0.7567567567567568,0.9864864864864865,0.7972972972972973,0.28378378378378377,0.3108108108108108,0.5945945945945946,False,0.9527027027027027,0.5405405405405406,0.7702702702702703,0.6351351351351351,0.5540540540540541,0.0,Kesenjangan Kapabilitas IT,Kesenjangan Adopsi,Kesenjangan Kapabilitas IT; Kesenjangan Adopsi,0.9527027027027027,0.18243243243243246,0.6594594594594596,59,Tier 3 — Monitoring,49.9,-13.399999999999999,44.150000000000006,40.64999999999999,1.7242424242424241,0.00909090909090926,6.454960564549605,-6.454960564549605,45.53521126760563,-6.3195249930958255,162.544061302682,-88.87634970393592,4.589485348436346,-0.836544171965758,"Perkuat staf IT, pelatihan, atau shared-service sebelum menambah hardware."
RS0251,RS Cahaya Medika 6,Maluku Utara,Kota Sumberjaya,C,Swasta,93,16,386,55.3,3.3,1028,Tidak,Tidak,29.3,0.0,3,6.0,77.1,75.1,0,0,0,0,0,0.8290322580645161,6.451612903225806,3.225806451612903,0.0,2.6632124352331608,17.20430107526882,2.93,4.543294782270004,2.833213344056216,5.958424693029782,6.9363427358340495,4.700000000000003,75.1,3.3,4.700000000000003,2.6632124352331608,47.472818628018004,-18.172818628018003,-1.571740334775425,0.42028985507246375,0.8134057971014492,0.057971014492753624,0.4305555555555556,False,False,Keterbatasan Sumber Daya,0.9292035398230089,Rendah,0.11504424778761062,0.8849557522123894,0.9203539823008849,0.8053097345132744,0.23008849557522124,0.1592920353982301,0.5287610619469026,False,0.11946902654867253,0.9203539823008849,0.9380530973451328,0.9292035398230089,0.48230088495575224,1.0,Kesenjangan Integrasi,Kesenjangan Adopsi,Kesenjangan Integrasi; Kesenjangan Adopsi; Gap Konversi Investasi — indikator relatif; Kesenjangan Infrastruktur,1.0,0.06194690265486724,0.7335176991150443,30,Tier 3 — Monitoring,56.6,-27.3,45.4,29.699999999999996,1.130392156862745,-0.301359898798229,3.669724770642202,2.781888132583604,30.23255813953488,-27.006751687921977,103.77890580936267,-103.77890580936267,4.055555555555555,-1.3923431203223946,"Prioritaskan penyelesaian RME, interoperabilitas, dan koneksi SatuSehat."
RS0252,RS Husada Mulia 1,Papua,Kota Girisari,C,Swasta,91,16,281,76.6,4.2,1035,Ya,Ya,57.5,141.0,63,2.0,129.2,47.0,1,0,0,1,1,1.4197802197802196,2.197802197802198,69.23076923076923,136.231884057971,3.683274021352313,17.582417582417584,5.75,4.5217885770490405,2.833213344056216,5.641907070938114,6.943122422819428,0.0,47.0,4.2,0.0,3.683274021352313,56.32649422814602,1.173505771853982,0.0786720779722647,0.7391304347826086,0.33152173913043476,0.9329710144927537,0.6678743961352657,False,False,Investor Digital Efektif,0.0,Menengah,0.5309734513274337,0.4690265486725663,0.5752212389380531,0.336283185840708,0.43805309734513276,0.4336283185840708,0.44579646017699115,False,0.7654867256637168,0.030973451327433676,0.2566371681415929,0.0,0.3849557522123894,0.0,Kesenjangan Kapabilitas IT,,Kesenjangan Kapabilitas IT,0.7654867256637168,0.38053097345132736,0.36476769911504425,181,Tier 3 — Monitoring,56.6,0.8999999999999986,45.4,1.6000000000000014,1.130392156862745,0.28938806291747454,3.669724770642202,-1.471922572840004,30.23255813953488,38.998211091234346,103.77890580936267,32.45297824860833,4.055555555555555,-0.37228153420324217,"Perkuat staf IT, pelatihan, atau shared-service sebelum menambah hardware."
RS0253,RS Citra Medika 2,Papua,Kab. Sukamaju,A,TNI/POLRI,541,34,927,54.0,3.7,6634,Ya,Ya,44.6,97.0,11,3.0,63.5,64.2,0,0,0,1,1,0.11737523105360444,0.5545286506469501,2.033271719038817,14.621646065722038,7.156418554476807,6.284658040665435,4.46,6.295266001439646,3.5553480614894135,6.833031732786201,8.800113946766308,6.0,64.2,3.7,6.0,7.156418554476807,52.84796580283606,-8.247965802836056,-1.2955525543407,0.021739130434782608,0.08333333333333333,0.03985507246376811,0.048309178743961345,False,False,Keterbatasan Sumber Daya,0.8125,Rendah,0.1875,0.8125,0.875,0.9375,0.5625,0.8125,0.796875,True,0.75,0.875,0.9375,0.8125,0.875,0.0,Kesenjangan Adopsi,Kesenjangan Infrastruktur,Kesenjangan Adopsi; Kesenjangan Infrastruktur; Tekanan Kapasitas; Gap Konversi Investasi — indikator relatif; Kesenjangan Kapabilitas IT,0.9375,0.0625,0.80546875,13,Tier 1 — Inefisiensi Ganda,61.9,-17.299999999999997,42.95,21.25,0.3014508928571429,-0.18407566180353846,0.9987904784468247,-0.44426182779987455,6.962778899415023,-4.929507180376206,25.01882480076963,-10.397178735047591,5.116085189855681,2.0403333646211257,Redesain workflow dan target pemanfaatan telemedicine; ukur utilisasi aktual.
RS0254,RS Bhakti Husada 3,Papua,Kota Mekarsari,C,Swasta,98,15,333,73.1,3.8,1207,Ya,Ya,46.4,148.0,22,4.0,96.7,37.9,0,1,0,1,1,0.9867346938775511,4.081632653061225,22.448979591836736,122.61806130903065,3.6246246246246248,15.306122448979592,4.64,4.59511985013459,2.772588722239781,5.8111409929767,7.0967213784947605,0.0,37.9,3.8,0.0,3.6246246246246248,55.27198715366878,-8.871987153668783,-0.7782972291567721,0.5108695652173914,0.6123188405797102,0.4384057971014493,0.5205314009661836,False,True,Pemantauan Konversi Investasi,0.7610619469026548,Rendah,0.2831858407079646,0.7168141592920354,0.3185840707964602,0.336283185840708,0.3584070796460177,0.3805309734513274,0.3484513274336283,False,0.4070796460176991,0.6106194690265487,0.35398230088495575,0.7610619469026548,0.3584070796460177,0.0,Gap Konversi Investasi — indikator relatif,,Gap Konversi Investasi — indikator relatif,0.7610619469026548,0.1504424778761061,0.5599004424778761,92,Tier 3 — Monitoring,56.6,-10.200000000000003,45.4,-7.5,1.130392156862745,-0.143657462985194,3.669724770642202,0.41190788241902254,30.23255813953488,-7.783578547698145,103.77890580936267,18.83915549966798,4.055555555555555,-0.4309309309309306,"Audit portofolio proyek, utilisasi sistem, dan realisasi manfaat investasi."
RS0255,RS Husada Mulia 4,Papua,Kota Sidomulyo,C,Swasta,93,14,239,55.7,4.1,1624,Ya,Ya,49.9,183.0,45,6.0,120.05,77.1,0,0,1,1,1,1.2908602150537634,6.451612903225806,48.38709677419355,112.68472906403942,6.794979079497908,15.053763440860216,4.99,4.543294782270004,2.70805020110221,5.480638923341991,7.393263094763838,4.299999999999997,77.1,4.1,4.299999999999997,6.794979079497908,59.34074173321511,-9.440741733215113,-0.8268170202286393,0.6666666666666666,0.8134057971014492,0.7971014492753623,0.7590579710144927,False,True,Pemantauan Konversi Investasi,0.7964601769911505,Menengah,0.36283185840707965,0.6371681415929203,0.9469026548672567,0.7964601769911505,0.40707964601769914,0.8761061946902655,0.7566371681415929,False,0.11946902654867253,0.20353982300884954,0.4070796460176991,0.7964601769911505,0.836283185840708,0.0,Tekanan Kapasitas,Gap Konversi Investasi — indikator relatif,Tekanan Kapasitas; Gap Konversi Investasi — indikator relatif,0.836283185840708,0.039823008849557584,0.7227876106194691,35,Tier 3 — Monitoring,56.6,-6.700000000000003,45.4,31.699999999999996,1.130392156862745,0.16046805819101828,3.669724770642202,2.781888132583604,30.23255813953488,18.15453863465867,103.77890580936267,8.905823254676747,4.055555555555555,2.739423523942353,"Optimalkan referral routing, penyeimbangan kapasitas, dan kanal virtual yang sesuai."
RS0256,RS Graha Sehat 5,Papua,Kota Sukajadi,B,Swasta,151,23,562,80.2,5.6,2264,Ya,Tidak,58.6,151.0,35,6.0,106.7,31.3,0,0,0,1,0,0.7066225165562914,3.9735099337748347,23.178807947019866,66.69611307420494,4.02846975088968,15.2317880794702,5.86,5.0238805208462765,3.1780538303479458,6.333279628139691,7.725330037917135,0.0,31.3,5.6,0.0,4.02846975088968,66.8010899625445,-8.201089962544494,-0.717033725441436,0.3442028985507246,0.5978260869565217,0.4492753623188406,0.463768115942029,False,False,Keterbatasan Sumber Daya,0.7945205479452055,Menengah,0.3972602739726027,0.6027397260273972,0.2465753424657534,0.3013698630136986,0.8356164383561644,0.4657534246575342,0.46232876712328763,False,0.1095890410958904,0.3287671232876712,0.4383561643835616,0.7945205479452055,0.3835616438356164,0.5,Gap Konversi Investasi — indikator relatif,,Gap Konversi Investasi — indikator relatif,0.7945205479452055,0.29452054794520555,0.5779109589041096,83,Tier 3 — Monitoring,68.4,-9.800000000000004,49.75,-18.45,0.6383647798742138,0.06825773668207757,2.1505376344086025,1.8229722993662323,17.61006289308176,5.568745053938105,59.104737070838766,7.591376003366179,4.327956989247312,-0.29948723835763236,"Audit portofolio proyek, utilisasi sistem, dan realisasi manfaat investasi."
RS0257,RSUD Sejahtera 6,Papua,Kab. Bukitraya,B,Pemerintah Daerah,195,20,447,55.4,4.6,2277,Ya,Ya,32.1,74.0,20,6.0,131.25,83.0,0,0,1,1,1,0.6730769230769231,3.076923076923077,10.256410256410255,32.498902064119456,5.093959731543624,10.256410256410255,3.21,5.278114659230518,3.044522437723423,6.104793232414985,7.731053144007127,4.600000000000001,83.0,4.6,4.600000000000001,5.093959731543624,55.332064467721814,-23.232064467721813,-2.0050945192330776,0.3007246376811594,0.47644927536231885,0.17391304347826086,0.3170289855072464,False,False,Keterbatasan Sumber Daya,0.9726027397260274,Rendah,0.0684931506849315,0.9315068493150684,0.9452054794520548,0.8493150684931506,0.6438356164383562,0.6164383561643836,0.7636986301369864,True,0.2808219178082192,0.7808219178082192,0.904109589041096,0.9726027397260274,0.7328767123287672,0.0,Gap Konversi Investasi — indikator relatif,Kesenjangan Adopsi,Gap Konversi Investasi — indikator relatif; Kesenjangan Adopsi; Kesenjangan Infrastruktur; Tekanan Kapasitas,0.9726027397260274,0.06849315068493145,0.8642123287671233,1,Tier 1 — Inefisiensi Ganda,68.4,-36.300000000000004,49.75,33.25,0.6383647798742138,0.03471214320270932,2.1505376344086025,0.9263854425144746,17.61006289308176,-7.353652636671505,59.104737070838766,-26.60583500671931,4.327956989247312,0.7660027422963118,"Audit portofolio proyek, utilisasi sistem, dan realisasi manfaat investasi."
